npcMode,id,name,특징설명,hullTypeId,captainId,homeSystemId,maxHp,maxShield,armor,attackBonus,damageDiceCount,damageDiceSides,damageDiceBonus,maxMoveSpeedPxPerMs,accelPxPerMs2,maxTurnRateRadPerMs,turnAccelRadPerMs2,detectRangeScale,laserCooldownJitterMinMs,laserCooldownJitterMaxMs,missileCooldownJitterMinMs,missileCooldownJitterMaxMs,salvoStepMinMs,salvoStepMaxMs,engageStartDelayMinMs,engageStartDelayMaxMs,laserWeaponId,missileWeaponId,closeRangeWeaponId,auxWeaponId,infoLineSuffix,arcTrafficDwellRadPerSec,arcTrafficPhaseDurationMul,arcTrafficPlanetDwellSecMin,arcTrafficPlanetDwellSecMax,portraitImageAssetKey,topViewImageAssetKey,tradePortListed,strStat,dexStat,sizeClass,expReward,combatLevel,size,proficiencyMultiplier,capitalShipArchetype,name_en
general,npc_faction_cargo_ship_e_01,자유 화물선 E-01,,hull_cap_patrol_01,npc_cpt_faction_e_01,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F01|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_02,자유 화물선 E-02,,hull_cap_patrol_01,npc_cpt_faction_e_02,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F02|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_03,자유 화물선 E-03,,hull_cap_patrol_01,npc_cpt_faction_e_03,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F03|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_04,자유 화물선 E-04,,hull_cap_patrol_01,npc_cpt_faction_e_04,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F04|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_05,자유 화물선 E-05,,hull_cap_patrol_01,npc_cpt_faction_e_05,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F05|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_06,자유 화물선 E-06,,hull_cap_patrol_01,npc_cpt_faction_e_06,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F06|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_07,자유 화물선 E-07,,hull_cap_patrol_01,npc_cpt_faction_e_07,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F07|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_08,자유 화물선 E-08,,hull_cap_patrol_01,npc_cpt_faction_e_08,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F08|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_09,자유 화물선 E-09,,hull_cap_patrol_01,npc_cpt_faction_e_09,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F09|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_10,자유 화물선 E-10,,hull_cap_patrol_01,npc_cpt_faction_e_10,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F10|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_11,자유 화물선 E-11,,hull_cap_patrol_01,npc_cpt_faction_e_11,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F11|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_e_12,자유 화물선 E-12,,hull_cap_patrol_01,npc_cpt_faction_e_12,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,E-F12|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_01,외곽 화물선 N-01,,hull_cap_patrol_01,npc_cpt_faction_n_01,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F01|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_02,외곽 화물선 N-02,,hull_cap_patrol_01,npc_cpt_faction_n_02,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F02|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_03,외곽 화물선 N-03,,hull_cap_patrol_01,npc_cpt_faction_n_03,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F03|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_04,외곽 화물선 N-04,,hull_cap_patrol_01,npc_cpt_faction_n_04,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F04|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_05,외곽 화물선 N-05,,hull_cap_patrol_01,npc_cpt_faction_n_05,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F05|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_06,외곽 화물선 N-06,,hull_cap_patrol_01,npc_cpt_faction_n_06,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F06|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_07,외곽 화물선 N-07,,hull_cap_patrol_01,npc_cpt_faction_n_07,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F07|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_08,외곽 화물선 N-08,,hull_cap_patrol_01,npc_cpt_faction_n_08,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F08|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_09,외곽 화물선 N-09,,hull_cap_patrol_01,npc_cpt_faction_n_09,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F09|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_10,외곽 화물선 N-10,,hull_cap_patrol_01,npc_cpt_faction_n_10,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F10|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_11,외곽 화물선 N-11,,hull_cap_patrol_01,npc_cpt_faction_n_11,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F11|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_n_12,외곽 화물선 N-12,,hull_cap_patrol_01,npc_cpt_faction_n_12,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,N-F12|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_01,산업 화물선 S-01,,hull_cap_patrol_01,npc_cpt_faction_s_01,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F01|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_02,산업 화물선 S-02,,hull_cap_patrol_01,npc_cpt_faction_s_02,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F02|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_03,산업 화물선 S-03,,hull_cap_patrol_01,npc_cpt_faction_s_03,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F03|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_04,산업 화물선 S-04,,hull_cap_patrol_01,npc_cpt_faction_s_04,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F04|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_05,산업 화물선 S-05,,hull_cap_patrol_01,npc_cpt_faction_s_05,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F05|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_06,산업 화물선 S-06,,hull_cap_patrol_01,npc_cpt_faction_s_06,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F06|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_07,산업 화물선 S-07,,hull_cap_patrol_01,npc_cpt_faction_s_07,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F07|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_08,산업 화물선 S-08,,hull_cap_patrol_01,npc_cpt_faction_s_08,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F08|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_09,산업 화물선 S-09,,hull_cap_patrol_01,npc_cpt_faction_s_09,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F09|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_10,산업 화물선 S-10,,hull_cap_patrol_01,npc_cpt_faction_s_10,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F10|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_11,산업 화물선 S-11,,hull_cap_patrol_01,npc_cpt_faction_s_11,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F11|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_s_12,산업 화물선 S-12,,hull_cap_patrol_01,npc_cpt_faction_s_12,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,S-F12|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_01,연방 화물선 W-01,,hull_cap_patrol_01,npc_cpt_faction_w_01,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F01|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_02,연방 화물선 W-02,,hull_cap_patrol_01,npc_cpt_faction_w_02,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F02|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_03,연방 화물선 W-03,,hull_cap_patrol_01,npc_cpt_faction_w_03,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F03|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_04,연방 화물선 W-04,,hull_cap_patrol_01,npc_cpt_faction_w_04,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F04|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_05,연방 화물선 W-05,,hull_cap_patrol_01,npc_cpt_faction_w_05,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F05|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_06,연방 화물선 W-06,,hull_cap_patrol_01,npc_cpt_faction_w_06,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F06|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_07,연방 화물선 W-07,,hull_cap_patrol_01,npc_cpt_faction_w_07,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F07|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_08,연방 화물선 W-08,,hull_cap_patrol_01,npc_cpt_faction_w_08,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F08|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_09,연방 화물선 W-09,,hull_cap_patrol_01,npc_cpt_faction_w_09,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F09|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_10,연방 화물선 W-10,,hull_cap_patrol_01,npc_cpt_faction_w_10,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F10|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_11,연방 화물선 W-11,,hull_cap_patrol_01,npc_cpt_faction_w_11,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F11|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_faction_cargo_ship_w_12,연방 화물선 W-12,,hull_cap_patrol_01,npc_cpt_faction_w_12,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,W-F12|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_solar_guard_1,솔라경비함1,,hull_cap_carrier_light_01,npc_cpt_solar_guard_01,solar_port,455,175,13,6,3,8,3,0.0198,0.000032,0.00178,0.000049,0.98,140,530,720,2200,465,635,150,1200,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,MK.III|trade:113999,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,114,11,3,1.11,neutral,
general,npc_solar_guard_2,솔라경비함2,,hull_cap_line_01,npc_cpt_solar_guard_02,solar_port,500,190,14,8,3,10,4,0.0212,0.000034,0.0019,0.000052,1.01,125,490,610,1980,440,610,100,1100,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,MK.IV|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,125,13,3,1.13,neutral,
general,npc_vega_guard_1,베가경비함1,,hull_cap_patrol_01,npc_cpt_vega_watch_01,vega_outpost,470,180,14,7,3,10,4,0.0205,0.000033,0.00185,0.000051,1,130,500,620,2000,440,610,90,1100,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,MK.I|trade:113999,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,118,12,3,1.12,neutral,
general,npc_vega_guard_2,베가경비함2,,hull_cap_research_01,npc_cpt_vega_watch_02,vega_outpost,430,230,12,6,2,10,7,0.0195,0.000032,0.00176,0.000049,0.97,145,540,760,2250,470,640,180,1250,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,MK.II|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,108,11,3,1.11,neutral,
general,npc_vega_test_ship_a,베가전함A,,hull_cap_line_01,npc_cpt_vega_test_a,vega_outpost,510,175,14,8,3,10,4,0.0235,0.000037,0.00208,0.000059,1.05,118,400,440,1600,410,580,0,950,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,MK.V|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,128,13,3,1.13,neutral,
general,npc_vega_test_ship_b,베가전함B,,hull_cap_patrol_01,npc_cpt_vega_test_b,vega_outpost,485,195,13,8,3,10,5,0.0208,0.000033,0.00183,0.000051,1,135,510,630,2050,445,615,110,1150,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,MK.I|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,121,12,3,1.12,neutral,
combat,npc_gov_minerva_flagship,미네르바 총감독함,,hull_cap_line_01,npc_cpt_gov_minerva,minerva,520,200,14,8,3,10,4,0.021,0.000034,0.00188,0.000052,1.02,120,480,580,1900,420,600,80,1000,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-MINERVA,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,16,15,0,130,15,3,1.15,fighter,
combat,npc_gov_iron_flagship,아이언 수호함,,hull_cap_carrier_light_01,npc_cpt_gov_iron,iron_cross,680,260,18,10,3,12,5,0.0195,0.000031,0.00175,0.000048,1.05,110,450,520,1750,400,580,60,900,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-IRON,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,18,16,0,165,18,3,1.18,survival,
combat,npc_gov_helios_flagship,헬리오스 관리함,,hull_cap_research_01,npc_cpt_gov_helios,helios,820,310,20,11,3,12,6,0.0188,0.00003,0.00168,0.000046,1.08,100,420,480,1600,380,560,40,800,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-HELIOS,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,20,17,0,195,31,3,1.22,ranger,
combat,npc_gov_genesis_flagship,제네시스 수문함,,hull_cap_siege_01,npc_cpt_gov_genesis,genesis,2200,880,42,22,4,14,10,0.0165,0.000026,0.00145,0.00004,1.15,80,320,360,1200,320,480,0,600,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-GENESIS,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,28,22,0,420,60,4,1.35,special,
